alt_ft,angle_deg,b_extra_offset_nm,conflict,cross_track_offset_nm,dt_s,encounter_type,horizon_s,initial_sep_nm,scenario_id,sep_nm,speed_a_kts,speed_b_kts,speed_kts,start_offset_nm,t_intersect_s,time_offset_s,ttc_s
32000.0,,1.4805005673248024,True,,1.0,crossing,180.0,,2871,,,,435.27825334797467,20.441574537766364,,,147.0
32000.0,,,True,,1.0,head_on,180.0,,2872,38.255657128204305,,,357.16938064187207,,,,168.0
30000.0,162.81812379972723,,False,5.621862298273225,1.0,angle,180.0,,2873,,465.31637246823806,401.12251484926935,,,122.75607568896582,-25.23702487455636,-1.0
30000.0,,,True,,1.0,overtake,180.0,4.836890238708147,2874,,328.4356082035643,247.77109487638742,,,,,1.0
28000.0,32.85808848513302,,True,7.04984948812924,1.0,angle,180.0,,2875,,336.0212050592749,339.15813449697276,,,101.03638186481072,-33.556124812988024,1.0
30000.0,,,False,,1.0,overtake,180.0,19.855082714643554,2876,,417.54207821219114,325.4346069493546,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,4.945686066198799,2877,,476.69374094149333,331.61764483372696,,,,,1.0
32000.0,,,True,,1.0,overtake,180.0,5.884682343858794,2878,,575.865824929567,412.07058092310785,,,,,20.0
30000.0,,,False,,1.0,overtake,180.0,22.51946858312707,2879,,444.9049989426245,315.7225739757772,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,6.8212753471057646,2880,,532.1548235376694,371.20500326360116,,,,,41.0
28000.0,,,True,,1.0,head_on,180.0,,2881,31.445851047001767,,,403.2106412281257,,,,119.0
32000.0,,,False,,1.0,overtake,180.0,19.992933106680855,2882,,557.1147338922492,361.7994274823642,,,,,-1.0
28000.0,102.50297758294307,,True,-1.850779006837758,1.0,angle,180.0,,2883,,233.26838881074073,258.67557811087227,,,115.6324618317654,-25.931780456560034,72.0
30000.0,,,True,,1.0,head_on,180.0,,2884,40.336083774297535,,,458.1308440281058,,,,139.0
32000.0,,,False,,1.0,overtake,180.0,23.751661819231142,2885,,446.25093652421714,366.2050527432816,,,,,-1.0
30000.0,79.94895553767444,,False,8.773438193079677,1.0,angle,180.0,,2886,,403.4671187264913,242.0835030870371,,,71.37407209157118,34.62956033464121,-1.0
28000.0,,,True,,1.0,overtake,180.0,6.458715092207989,2887,,392.1653298109603,327.4608758228007,,,,,82.0
30000.0,,10.329731189933877,False,,1.0,crossing,180.0,,2888,,,,342.0331397178173,11.795683851450715,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,11.458440691740794,2889,,387.32840763152757,339.41173189557304,,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,2890,13.720074491164812,,,471.51850164714057,,,,34.0
28000.0,,,False,,1.0,head_on,180.0,,2891,48.94249420588589,,,367.06435177693396,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,2892,12.45109002466333,,,282.4141548451309,,,,48.0
32000.0,,13.26634332080818,False,,1.0,crossing,180.0,,2893,,,,464.2560323785649,24.93351262671506,,,-1.0
28000.0,31.980372189460002,,True,-7.858687770253788,1.0,angle,180.0,,2894,,452.5339179233315,293.29989885235784,,,72.34245948159936,-1.0038658692146925,117.0
30000.0,,,True,,1.0,overtake,180.0,5.638026376669862,2895,,358.654740757131,305.13647877898677,,,,,43.0
30000.0,,14.58367646262752,False,,1.0,crossing,180.0,,2896,,,,328.7214977436474,14.578540469579284,,,-1.0
30000.0,114.68071715336944,,True,0.7834446467630922,1.0,angle,180.0,,2897,,463.0814947740471,382.6197319233572,,,145.4237589674766,-38.22536463551791,103.0
28000.0,81.39498950944122,,False,-7.280685266867836,1.0,angle,180.0,,2898,,415.5387215884458,412.29982391066034,,,97.40946046477566,-10.349715906771316,-1.0
28000.0,150.03933759020595,,True,5.1422732954055945,1.0,angle,180.0,,2899,,411.9940816915913,294.70792433065185,,,47.78514099997901,-25.150112586759246,16.0
32000.0,,4.449443467663222,False,,1.0,crossing,180.0,,2900,,,,326.0249996961395,20.782315247065092,,,-1.0
30000.0,132.5148974540297,,True,-1.9253669841802168,1.0,angle,180.0,,2901,,243.24580209173808,250.73469891743218,,,52.70130221250783,16.43935187064735,29.0
28000.0,,,True,,1.0,head_on,180.0,,2902,13.091741779550995,,,439.52875989283154,,,,34.0
28000.0,,,False,,1.0,overtake,180.0,21.780373490992755,2903,,380.265018770613,293.60048348223614,,,,,-1.0
28000.0,,6.9360114010764224,True,,1.0,crossing,180.0,,2904,,,,381.11791702512676,11.643911430408426,,,137.0
32000.0,,,False,,1.0,overtake,180.0,15.153903577796124,2905,,524.8152108406306,368.34501571647803,,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,2906,28.073058813445993,,,465.8086602309529,,,,90.0
32000.0,,13.756604822175433,False,,1.0,crossing,180.0,,2907,,,,419.3341413707699,12.27575857815788,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,20.954143256983873,2908,,600.0398363145125,385.7378764420074,,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,19.030227177112266,2909,,527.6941085555363,396.65653510121746,,,,,-1.0
30000.0,25.154317753776958,,True,-3.207718131364688,1.0,angle,180.0,,2910,,286.68553691028694,358.72942710718337,,,122.77428205468846,1.7587545582557027,77.0
28000.0,,20.492336535867324,False,,1.0,crossing,180.0,,2911,,,,437.70447561224285,9.01337120494149,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,7.935976787526368,2912,,418.9761326227531,287.1184267592035,,,,,81.0
32000.0,,22.436183006884733,False,,1.0,crossing,180.0,,2913,,,,290.4747974718316,19.392707694402663,,,-1.0
28000.0,,22.750176332041562,False,,1.0,crossing,180.0,,2914,,,,349.79571053815823,7.576882903032638,,,-1.0
28000.0,,21.894963040200253,False,,1.0,crossing,180.0,,2915,,,,357.6693001446132,19.054774156273915,,,-1.0
32000.0,,19.974492994274875,False,,1.0,crossing,180.0,,2916,,,,427.26569521730363,9.55454720456911,,,-1.0
28000.0,115.88155653056427,,True,4.384565252625592,1.0,angle,180.0,,2917,,365.1018224658653,359.2211760211481,,,104.14421573920727,-3.5376996568270442,68.0
32000.0,,3.452809558206413,False,,1.0,crossing,180.0,,2918,,,,379.24397599737017,24.328673528928256,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2919,47.45790548902857,,,472.3397878836338,,,,162.0
30000.0,118.35759193279989,,False,-8.685490804441866,1.0,angle,180.0,,2920,,402.64953676690357,245.21979746300605,,,154.08615749105866,-20.98882014147545,-1.0
32000.0,,,False,,1.0,overtake,180.0,23.60138176141837,2921,,529.6891373553515,415.4520550975371,,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,18.024545177000867,2922,,436.2959417871653,367.79067454610606,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2923,23.520722234533487,,,393.3929185673969,,,,85.0
28000.0,110.29300929105729,,False,8.846921800417423,1.0,angle,180.0,,2924,,264.00865555439043,272.51349994227365,,,139.51626482394738,18.79676436127899,-1.0
28000.0,,,False,,1.0,overtake,180.0,8.82415385093828,2925,,382.9143145528468,322.39382303015475,,,,,-1.0
30000.0,,23.61814594226171,False,,1.0,crossing,180.0,,2926,,,,426.39296350962536,6.887940627333555,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,11.554259121004081,2927,,469.35986989563025,392.74843653358727,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,2928,20.07204280371022,,,441.2228679967821,,,,62.0
32000.0,,,False,,1.0,head_on,180.0,,2929,45.63547048727041,,,391.4199707487418,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,17.711564243915547,2930,,434.05197863581503,408.18774218605785,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2931,10.292925045279016,,,453.9547866426866,,,,21.0
28000.0,,,True,,1.0,overtake,180.0,9.433041958490978,2932,,487.54885804065475,381.4729852317453,,,,,151.0
28000.0,,,True,,1.0,head_on,180.0,,2933,18.747086518478323,,,438.0183573716632,,,,57.0
28000.0,,13.501938460233498,False,,1.0,crossing,180.0,,2934,,,,374.33461968931846,16.895343687939146,,,-1.0
32000.0,45.360273797815495,,False,-6.189084056626979,1.0,angle,180.0,,2935,,233.09701110960506,328.62806241404394,,,54.35722168968928,-39.14506253632239,-1.0
28000.0,,,True,,1.0,overtake,180.0,9.588784907484165,2936,,492.82538665165964,344.10345624296735,,,,,112.0
28000.0,35.47684398918092,,True,-0.38319050561461054,1.0,angle,180.0,,2937,,272.27343992149014,342.2918981149197,,,141.2679936930761,35.45688690892737,105.0
32000.0,,24.357728118456745,False,,1.0,crossing,180.0,,2938,,,,477.1305101908072,13.576803415918477,,,-1.0
32000.0,,,False,,1.0,head_on,180.0,,2939,41.14585454739021,,,309.1854152033769,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2940,15.02443993323015,,,366.1232861039199,,,,50.0
30000.0,151.76391898947173,,True,3.481068441631203,1.0,angle,180.0,,2941,,474.9917467195474,252.98159601364864,,,91.58028305803452,-32.732756055522984,54.0
28000.0,,,False,,1.0,overtake,180.0,16.217640093083396,2942,,297.2318253616579,262.83400100967464,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2943,24.232354979976172,,,430.468987088849,,,,81.0
32000.0,84.18110349803013,,False,-9.209750839987977,1.0,angle,180.0,,2944,,270.96909292343133,320.8551742367987,,,109.50080694043287,-21.35514964051587,-1.0
28000.0,,,True,,1.0,head_on,180.0,,2945,19.545599921678246,,,464.4076897209499,,,,57.0
32000.0,,4.958601260265944,True,,1.0,crossing,180.0,,2946,,,,424.600076074781,6.552240268357041,,,56.0
30000.0,,,False,,1.0,overtake,180.0,24.682552631362785,2947,,595.5255791250806,419.06545564494456,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,7.377072112287348,2948,,326.7129188518236,238.04107687309877,,,,,97.0
32000.0,131.17093924277282,,True,-0.0237900969214504,1.0,angle,180.0,,2949,,356.4318070672058,415.24689158373985,,,79.23798840302325,-25.709885819480842,41.0
28000.0,143.73739481531632,,True,1.8566230192936928,1.0,angle,180.0,,2950,,268.21890044813415,389.9161560980785,,,104.18355797995562,-22.569586326637562,60.0
28000.0,158.85799822839945,,False,6.818865426364887,1.0,angle,180.0,,2951,,437.5657949391284,300.7002673127092,,,66.34942859508512,-0.6112565171342226,-1.0
28000.0,,,True,,1.0,head_on,180.0,,2952,34.307331232650895,,,461.1551500126131,,,,115.0
30000.0,,,True,,1.0,head_on,180.0,,2953,27.673130812627136,,,316.2770849318763,,,,130.0
28000.0,,,False,,1.0,overtake,180.0,16.458292171976737,2954,,498.83601306859,365.3238034448314,,,,,-1.0
28000.0,,20.520192596319067,False,,1.0,crossing,180.0,,2955,,,,478.4564966461121,7.878440502540194,,,-1.0
28000.0,,1.644924425786909,False,,1.0,crossing,180.0,,2956,,,,269.6227513916635,17.281022239221052,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,2957,39.25640073680916,,,419.4764748040128,,,,147.0
32000.0,167.98864157978826,,False,-9.683926104985652,1.0,angle,180.0,,2958,,262.06112057337464,420.2904066392779,,,87.38421941114726,19.408608978210687,-1.0
28000.0,,0.8016271190279978,True,,1.0,crossing,180.0,,2959,,,,323.584247439253,16.47830582668951,,,149.0
28000.0,,18.855533785523594,False,,1.0,crossing,180.0,,2960,,,,358.5767890471864,9.151350538948808,,,-1.0
30000.0,,22.31978123711978,False,,1.0,crossing,180.0,,2961,,,,267.23764204207083,8.112849883982447,,,-1.0
32000.0,,5.05058459405186,True,,1.0,crossing,180.0,,2962,,,,455.535565643339,9.840443389694485,,,79.0
28000.0,,,True,,1.0,head_on,180.0,,2963,11.687283325739902,,,319.2565223609622,,,,38.0
28000.0,,19.45361079002852,False,,1.0,crossing,180.0,,2964,,,,331.2909014155684,18.859064373612632,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,18.34489364418567,2965,,330.94548649007936,297.9246777550975,,,,,-1.0
30000.0,,11.012444269897296,False,,1.0,crossing,180.0,,2966,,,,362.6795501457259,6.9561966606923304,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,4.799291904124013,2967,,411.21597893731496,351.72765638119336,,,,,1.0
32000.0,,,False,,1.0,overtake,180.0,8.830004703995337,2968,,303.1293075864138,264.44584827561084,,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,2969,28.40713044081145,,,304.8070093032339,,,,139.0
28000.0,,,True,,1.0,head_on,180.0,,2970,25.716726382069552,,,386.5855807021846,,,,97.0
28000.0,,,True,,1.0,overtake,180.0,9.913062144485195,2971,,421.4213225854739,313.7283718317908,,,,,165.0
30000.0,,2.12911840929908,True,,1.0,crossing,180.0,,2972,,,,415.53574687578464,7.309953007705539,,,44.0
30000.0,,,True,,1.0,head_on,180.0,,2973,17.873683610987335,,,426.81350405443766,,,,55.0
28000.0,,6.757691964770393,True,,1.0,crossing,180.0,,2974,,,,378.19599835442796,14.827231128601765,,,164.0
28000.0,,,False,,1.0,overtake,180.0,17.03513344970595,2975,,471.2150467001283,340.82247591814416,,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,20.39407766023034,2976,,426.49527462100144,282.66934921919244,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,2977,36.149752365156786,,,446.2187707834762,,,,126.0
32000.0,,8.856183850060006,False,,1.0,crossing,180.0,,2978,,,,349.7653854203428,16.907486699335372,,,-1.0
28000.0,112.86930570716841,,False,-7.2424466096844515,1.0,angle,180.0,,2979,,475.63715091579115,238.73525746404715,,,107.23389778755558,-18.508122764097223,-1.0
30000.0,,19.592768661879347,False,,1.0,crossing,180.0,,2980,,,,461.874189485004,9.020863157424635,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,4.90979368967474,2981,,340.0533156105773,301.9031939452214,,,,,1.0
28000.0,,,False,,1.0,head_on,180.0,,2982,43.34741286963813,,,366.88322410446415,,,,-1.0
28000.0,74.75165582303418,,True,0.09057862092849689,1.0,angle,180.0,,2983,,399.6927949396604,368.753254635329,,,100.76940631674506,-22.367809827791653,55.0
28000.0,,,True,,1.0,overtake,180.0,2.3273302894355523,2984,,568.1505834236048,413.875850602175,,,,,1.0
28000.0,,6.73585469547292,False,,1.0,crossing,180.0,,2985,,,,423.1145907035027,22.80737967877101,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,2986,47.92181019585709,,,379.26516136936914,,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,13.006049666194277,2987,,563.7370121752004,394.21629572649385,,,,,171.0
30000.0,37.82723195540186,,True,-5.837461665175622,1.0,angle,180.0,,2988,,453.0122381909406,414.3592548364104,,,109.61503864167688,-5.846322857441763,122.0
28000.0,,,False,,1.0,overtake,180.0,21.938024029861452,2989,,317.0624340513519,228.97937818733038,,,,,-1.0
32000.0,,21.873133480717872,False,,1.0,crossing,180.0,,2990,,,,430.54189348779903,11.037811295780314,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,12.50961813276112,2991,,387.86822558925087,286.35236544441807,,,,,-1.0
30000.0,38.58517591979741,,False,8.340848939709783,1.0,angle,180.0,,2992,,317.1560202174321,416.57663475642835,,,48.46877912946777,-11.335786014131742,-1.0
32000.0,,11.380011042056735,False,,1.0,crossing,180.0,,2993,,,,265.24813869448195,15.498541855776399,,,-1.0
32000.0,,2.12439066679152,True,,1.0,crossing,180.0,,2994,,,,281.43668825457905,12.52771955958034,,,131.0
30000.0,,,True,,1.0,head_on,180.0,,2995,23.489530508118285,,,439.8251172735718,,,,76.0
32000.0,,,False,,1.0,head_on,180.0,,2996,44.34367056955969,,,362.76373180201585,,,,-1.0
32000.0,,15.929204058766464,False,,1.0,crossing,180.0,,2997,,,,353.1621282222365,23.372247063577788,,,-1.0
28000.0,22.82310807913543,,True,3.81947127748065,1.0,angle,180.0,,2998,,278.18658266870676,334.4092950103975,,,74.70711309547758,5.635393463561087,1.0
28000.0,110.06033010947726,,True,7.008536089736793,1.0,angle,180.0,,2999,,329.3880062861234,402.6441656740229,,,63.33989092606538,-31.27959036241237,8.0
30000.0,,,True,,1.0,head_on,180.0,,3000,25.706579719434398,,,471.80094824164945,,,,79.0
28000.0,,22.10992158538297,False,,1.0,crossing,180.0,,3001,,,,354.02746382182704,14.480378929491328,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,9.48697336558364,3002,,337.9075729403794,236.76014764918835,,,,,160.0
30000.0,,,False,,1.0,overtake,180.0,15.247230134722646,3003,,420.59648074045253,285.86813460609073,,,,,-1.0
32000.0,126.80632036503566,,False,7.069830550520962,1.0,angle,180.0,,3004,,424.0564561590667,442.6690078674488,,,143.6542412812405,26.453966665095038,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3005,48.961226324364425,,,456.5334645375629,,,,174.0
28000.0,,24.50239462820293,False,,1.0,crossing,180.0,,3006,,,,371.85766511602037,14.537208861159845,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,24.849303679304068,3007,,444.53097726891656,237.29110824469876,,,,,-1.0
30000.0,114.1503941483482,,False,9.004441106220288,1.0,angle,180.0,,3008,,271.3137086022634,453.61183653309047,,,66.50492563844455,3.7886135370878122,-1.0
30000.0,,,True,,1.0,overtake,180.0,6.478415280849749,3009,,367.99035570654985,241.41380672233328,,,,,43.0
28000.0,,,True,,1.0,overtake,180.0,13.814036050003718,3010,,454.2149648726247,273.99838873783455,,,,,177.0
32000.0,,,True,,1.0,head_on,180.0,,3011,19.0441154444863,,,471.2370477199536,,,,54.0
28000.0,,,True,,1.0,overtake,180.0,4.141525814841241,3012,,405.1733264811428,231.0891522221911,,,,,1.0
30000.0,,,True,,1.0,head_on,180.0,,3013,27.03951913407766,,,294.49163059342095,,,,135.0
30000.0,,,True,,1.0,head_on,180.0,,3014,37.50215974296505,,,419.41521229891123,,,,140.0
30000.0,,,True,,1.0,head_on,180.0,,3015,14.913796697725651,,,402.31882702529856,,,,45.0
32000.0,155.6265542129298,,True,4.762984986230631,1.0,angle,180.0,,3016,,336.8674016786331,416.43855997428614,,,150.77001348417355,-5.6315445133216855,134.0
30000.0,,,True,,1.0,overtake,180.0,2.9250537703690496,3017,,484.004827485547,268.668235240888,,,,,1.0
32000.0,,18.24975202540118,False,,1.0,crossing,180.0,,3018,,,,457.3330823893478,6.251304539957678,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3019,47.60957553830862,,,470.4188438754985,,,,164.0
28000.0,48.18560912208375,,True,-6.579480650230492,1.0,angle,180.0,,3020,,445.0703276908105,382.0124789530628,,,48.40979655288737,17.186241801893217,68.0
30000.0,,,False,,1.0,head_on,180.0,,3021,38.318200975644515,,,258.2081566396466,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3022,15.748436412196366,,,308.60012748676405,,,,63.0
32000.0,116.10036386085058,,True,4.801980518158516,1.0,angle,180.0,,3023,,426.3907551305863,436.77608525646565,,,159.0655717260829,-8.506151631192019,126.0
30000.0,,,True,,1.0,head_on,180.0,,3024,43.15882735980242,,,453.0943335159137,,,,152.0
30000.0,,,False,,1.0,head_on,180.0,,3025,46.03592469737504,,,356.72666199044085,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,20.815446502454627,3026,,543.4990102994075,354.83303077951757,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3027,29.28204501995802,,,300.56293227670216,,,,146.0
30000.0,,,True,,1.0,head_on,180.0,,3028,39.64498843837894,,,389.2592684794624,,,,161.0
30000.0,,,False,,1.0,overtake,180.0,17.95311656610273,3029,,423.6893589257753,299.5646621818967,,,,,-1.0
30000.0,,15.03134002596767,False,,1.0,crossing,180.0,,3030,,,,416.9049774044624,22.544856549365836,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,5.437312560780152,3031,,491.2105155283328,296.1216923471461,,,,,9.0
28000.0,,,True,,1.0,head_on,180.0,,3032,32.686726676518596,,,313.21610951750074,,,,160.0
30000.0,33.37017063568632,,True,-2.787500731115995,1.0,angle,180.0,,3033,,306.64951804665264,418.22922176881707,,,106.64439288203435,-24.710814746238547,61.0
30000.0,,14.723365228377972,False,,1.0,crossing,180.0,,3034,,,,392.2440207524785,8.047257059281149,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3035,23.497622516985494,,,330.32124450695267,,,,101.0
28000.0,33.99170828433167,,True,-1.2668905919144908,1.0,angle,180.0,,3036,,367.35131190769516,308.27197409869257,,,106.80091954523218,-20.717154232204045,47.0
30000.0,67.33928251185583,,True,-2.814766736496792,1.0,angle,180.0,,3037,,305.637410428108,399.4058925442424,,,102.08181248207507,-30.398313818778178,77.0
28000.0,,,True,,1.0,head_on,180.0,,3038,41.86079172190377,,,471.13187140217156,,,,141.0
32000.0,,,True,,1.0,head_on,180.0,,3039,40.309285364348234,,,375.4203986266377,,,,170.0
28000.0,157.3248609898752,,True,-1.7460758979495594,1.0,angle,180.0,,3040,,417.50389702579207,346.9638120565149,,,131.6580322540592,-34.340197979484614,97.0
30000.0,,,False,,1.0,overtake,180.0,21.992669239640286,3041,,498.1817422581113,311.87601828835284,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,19.016412040013982,3042,,413.9539808805951,305.3099642746453,,,,,-1.0
28000.0,,,False,,1.0,head_on,180.0,,3043,43.97912597368244,,,350.5877209437342,,,,-1.0
30000.0,97.49986374396545,,True,-6.943915887715977,1.0,angle,180.0,,3044,,280.4345799242327,294.0455875316554,,,48.06337715442049,24.501797787191904,74.0
28000.0,,,True,,1.0,head_on,180.0,,3045,38.23930510115882,,,447.2761525038638,,,,134.0
30000.0,,,False,,1.0,overtake,180.0,19.060159739696367,3046,,483.30013323968956,403.3275286187285,,,,,-1.0
32000.0,,18.976699881170006,False,,1.0,crossing,180.0,,3047,,,,395.8974445017582,11.339138272750825,,,-1.0
28000.0,,4.037301680454888,True,,1.0,crossing,180.0,,3048,,,,295.1424350923403,6.8967978977900035,,,74.0
30000.0,108.38514544186,,False,-9.600277946077451,1.0,angle,180.0,,3049,,439.5834476287463,327.7052042302804,,,128.00858306638756,17.781770834572974,-1.0
30000.0,,14.772845358640655,False,,1.0,crossing,180.0,,3050,,,,444.7032309475884,11.581873728602455,,,-1.0
32000.0,,8.73634913961198,False,,1.0,crossing,180.0,,3051,,,,359.63233085581817,23.344167076998264,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3052,12.897827624423972,,,395.2667796036723,,,,36.0
30000.0,,,False,,1.0,overtake,180.0,19.367453848345356,3053,,560.7090946454558,410.61910964212416,,,,,-1.0
30000.0,157.41168784523205,,False,-7.978564374523803,1.0,angle,180.0,,3054,,354.0862660824121,293.07580561958616,,,56.51826663194841,-28.329975298903207,-1.0
32000.0,,14.664058013876147,False,,1.0,crossing,180.0,,3055,,,,254.1063103823464,9.217349368305365,,,-1.0
30000.0,,10.711189161866653,False,,1.0,crossing,180.0,,3056,,,,334.44940386938913,18.64789925463773,,,-1.0
28000.0,,20.080120409323726,False,,1.0,crossing,180.0,,3057,,,,421.2645174585024,9.080208397209514,,,-1.0
28000.0,,15.777581812235713,False,,1.0,crossing,180.0,,3058,,,,358.5371451062355,23.135486802358546,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3059,47.664688130370685,,,432.5985275142108,,,,178.0
30000.0,,21.120363960747447,False,,1.0,crossing,180.0,,3060,,,,426.7013261966321,20.51284525403812,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,16.06698433678535,3061,,459.10304142591815,366.85828351204754,,,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,3.9239489804796572,3062,,536.7487264140541,413.5860779935566,,,,,1.0
28000.0,,,True,,1.0,head_on,180.0,,3063,33.27897675451807,,,462.4181462826019,,,,111.0
32000.0,16.312826943288083,,True,-2.1726831454582456,1.0,angle,180.0,,3064,,323.386022754685,454.6112162825436,,,73.42953943789186,-21.55227588946536,1.0
32000.0,,,True,,1.0,head_on,180.0,,3065,22.75437776043171,,,422.24968125425556,,,,76.0
28000.0,,,False,,1.0,overtake,180.0,24.890788215079834,3066,,435.60423608344536,412.8973414992131,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3067,30.433516299938933,,,419.7942618645991,,,,110.0
32000.0,114.0799416225836,,True,-0.8790454522776763,1.0,angle,180.0,,3068,,335.9901816307158,308.4384562519092,,,109.29207272738316,17.399712554296684,88.0
32000.0,,,True,,1.0,overtake,180.0,12.451543204499167,3069,,538.402990140993,333.8198035603277,,,,,132.0
32000.0,,22.839009978931273,False,,1.0,crossing,180.0,,3070,,,,273.5496687135375,10.665576376498903,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,3071,30.339520090125934,,,360.911730808381,,,,127.0
30000.0,,,True,,1.0,head_on,180.0,,3072,19.49938621316547,,,454.14257025169434,,,,58.0
32000.0,96.02127221050685,,True,-2.952276163294176,1.0,angle,180.0,,3073,,355.94688548842964,427.26196890798417,,,62.66562385321264,-7.036473547327866,45.0
32000.0,46.285387607885596,,False,9.231250918696098,1.0,angle,180.0,,3074,,463.7238396452858,402.3890468691863,,,91.21911760679404,31.607263785360388,-1.0
32000.0,,,False,,1.0,overtake,180.0,16.95514826803913,3075,,525.9405148018972,310.7092150126437,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3076,8.239901004979009,,,290.2920681349567,,,,21.0
28000.0,,,False,,1.0,overtake,180.0,15.289123537574032,3077,,306.05580939385834,261.7245140035669,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,3078,16.250530869814078,,,282.62629581569,,,,72.0
32000.0,,2.896489387797388,True,,1.0,crossing,180.0,,3079,,,,465.34463527312215,7.641030985600267,,,46.0
32000.0,,,False,,1.0,overtake,180.0,20.604087130753552,3080,,526.6383971101315,381.5302022892856,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3081,19.404474319062324,,,302.44136796090015,,,,86.0
32000.0,,,False,,1.0,overtake,180.0,22.995768586597613,3082,,302.2054671390273,278.80158274473905,,,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,6.049676168942348,3083,,404.95022463846635,327.172325785161,,,,,49.0
32000.0,,,False,,1.0,overtake,180.0,11.172298205951549,3084,,505.02165179937595,391.78136361174313,,,,,-1.0
28000.0,,,False,,1.0,head_on,180.0,,3085,41.56494381188588,,,299.0590963425982,,,,-1.0
32000.0,,15.3154039381975,False,,1.0,crossing,180.0,,3086,,,,380.2918862624707,22.98683688787592,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,7.373073033436779,3087,,332.0375456707578,243.8000171449897,,,,,97.0
32000.0,104.41922382876768,,True,-3.648203149925841,1.0,angle,180.0,,3088,,439.44637174495017,458.3222957161976,,,98.58175086440559,-2.263163361452129,89.0
32000.0,,,True,,1.0,head_on,180.0,,3089,12.602114744623169,,,397.90730012347456,,,,35.0
28000.0,80.6826008736828,,True,5.439436466502823,1.0,angle,180.0,,3090,,246.28170523472284,474.52188617976,,,94.28553013865476,-9.026325548180615,48.0
28000.0,49.66655752421765,,True,7.601483519659055,1.0,angle,180.0,,3091,,387.16391399808185,310.31214454953886,,,121.60446419500944,-30.725915663195362,1.0
32000.0,,,False,,1.0,head_on,180.0,,3092,36.60600529428562,,,279.75020731683486,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,17.873871084818404,3093,,385.4637335769179,308.9522459030519,,,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,3094,49.41332185579792,,,333.27644906075807,,,,-1.0
30000.0,,24.729912808489942,False,,1.0,crossing,180.0,,3095,,,,432.2775982243972,19.887388925530615,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,3096,21.47007139830192,,,265.31027769788847,,,,112.0
30000.0,,,True,,1.0,head_on,180.0,,3097,11.290000296862615,,,377.465195834168,,,,30.0
30000.0,,,True,,1.0,head_on,180.0,,3098,44.85667828274173,,,460.4224287672712,,,,156.0
